Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Austria,AUT,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,50.8416688618235,52.560869422371,53.2488606164087,45.2074165608437,51.2621603273359,53.9486708516394,53.9736761965302,53.0890605587958,52.4063936498056,54.0511531414978,55.440654375526,55.4422065446306,51.4350078993873,55.948880536434
Austria,AUT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,47.2466423435202,48.172384639555,48.8248221152974,41.8548144134358,47.7576359096203,51.154117778086,51.1785012313079,49.3382548303838,48.5756846289351,50.8876917912507,52.4410224118143,52.0360207601889,48.5639349472647,55.0443050572646
Austria,AUT,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,23.6103275858496,24.5843049022429,24.4674607405705,22.7753209387926,22.6078471185073,24.1404744727559,23.9771068871648,23.8055256927841,24.2563259569593,24.8384192986677,25.7225322920384,25.4037031832528,25.9012034570444,27.5709872932431
Austria,AUT,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,42.984044212543,43.0073959610318,43.7472747913438,43.8938603898113,43.511666776615,43.5698042225443,44.1658896459924,45.1229783155468,43.5810725125099,43.5561553768395,43.6882918147666,44.0412816972008,43.4382438958753,..
Austria,AUT,Start-up procedures to register a business (number),IC.REG.PROC,8,8,8,8,8,8,8,8,8,8,8,8,..,..
Austria,AUT,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,57.3243348167816,60.7546649494232,17.6572985112249,28.3941728775455,32.1284623132852,19.7527078921043,25.9004175953416,25.1535699409814,30.5622319394709,36.1035263728478,25.6612857253837,29.9089143826933,30.4860169746567,..
Austria,AUT,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,0.785813244459197,0.90045717278703,0.870705123070585,0.833379564692924,0.821232711530621,0.790897558452031,0.778464250647036,0.698138152053235,0.729737691793485,0.757321291425713,0.744858294108948,0.727409410363743,0.836613874204963,..
Austria,AUT,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,112.0170885,119.2243632,129.6644309,136.5634805,145.5537959,154.0495234,159.8169515,155.2154711,126.6614696,123.1192958,123.5352681,119.7752968,118.9981278,..
Austria,AUT,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,12.9838404294589,12.6603774413212,13.4374534617782,13.7052796431285,13.2553273720053,14.5446442544605,15.03264398692,14.4530597093237,12.8819108478185,11.6455713739229,11.4767866334353,12.2643129823389,..
Austria,AUT,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,81.4687009602772,83.9334815871816,84.6152903946536,69.7065116522894,79.4261461496588,85.4430462662769,84.2995772049537,80.8369954610093,78.2611842029341,82.3898890370995,83.1642104983609,81.6670345874908,78.9060169633544,88.2017321335148
Austria,AUT,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,93.90706181,94.49872731,92.00003945,93.79998391,91.48458262,88.72963314,87.65765335,88.49922641,88.71860971,87.38712833,86.0519033,86.20372397,86.6564592,..
Austria,AUT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Austria,AUT,Net migration,SM.POP.NETM,..,153763,..,..,..,..,267172,..,..,324998,..,..,..,..
Austria,AUT,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,2302162764.5374,2592071465.95301,2984770130.75055,2909179496.78336,2989978304.90621,3622755852.38095,3450702386.15695,4750215267.75258,4885123590.7735,5369093592.33249,6206351378.91027,6230833829.03139,6203753775.7946,..
Austria,AUT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,10500457158.3387,68865787583.4398,6301143681.98313,14300064389.0078,-22007325156.2771,22983942931.9264,5218620112.78226,-7975773543.9206,-28939340169.0264,13518864836.285,-28605757320.1282,-13120994312.9058,-18214727038.8904,..
Austria,AUT,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Population, total",SP.POP.TOTL,331032,337387,343680,349600,354936,359583,363581,374200,377923,381749,385635,389486,393248,396914
"Bahamas, The",BHS,Population growth (annual %),SP.POP.GROW,1.88576668214431,1.90155919934471,1.84803524456697,1.70786519009353,1.51478477511973,1.30075351976794,1.10570789821922,0.959964408799924,0.990005732547738,1.00728534144547,1.01280016721917,0.993659489537656,0.961253495469737,0.927917643334912
"Bahamas, The",BHS,Surface area (sq. km),AG.SRF.TOTL.K2,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,13880,..,..,..
"Bahamas, The",BHS,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,10182278481.4864,10489890865.5093,10620304884.5714,10131113333.7936,10040016267.4198,10031460311.3178,10393712368.4236,10780415925.7659,10933923352.8254,11675010182.1745,11981003267.8972,12626873560.5017,9553010299.98932,10804701902.1139
"Bahamas, The",BHS,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,30760,31090,30900,28980,28290,27900,28590,28810,28930,30580,31070,32420,24290,27220
"Bahamas, The",BHS,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,10509743883.861,10945837821.4092,11055352871.7242,10578175601.5012,10782479460.1404,11072141158.2712,11420995425.8464,12238745672.5528,12330322560.7779,13309085826.7646,13435858951.2965,14147593739.182,10911762266.6392,12651107437.5715
"Bahamas, The",BHS,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,31750,32440,32170,30260,30380,30790,31410,32710,32630,34860,34840,36320,27750,31870
"Bahamas, The",BHS,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.988,71.998,72.022,72.067,72.144,72.263,72.424,73.088,73.329,73.554,73.752,73.918,74.053,..
"Bahamas, The",BHS,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.869,1.877,1.881,1.877,1.865,1.847,1.828,1.782,1.771,1.762,1.752,1.743,1.733,..
"Bahamas, The",BHS,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,40.3916,39.464,38.1306,36.7972,35.4638,34.1304,32.797,31.1194,30.5602,30.001,29.2254,28.4498,27.6742,..
"Bahamas, The",BHS,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,99,99,99,..,99,99,..,98,99,..,..,..,..,..
"Bahamas, The",BHS,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,16.7,16.5,16.2,15.9,15.6,15.2,14.9,14,13.7,13.3,13,22.4,12.3,..
"Bahamas, The",BHS,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,88,96,90,98,94,90,91,94,89,90,89,83,87,..
"Bahamas, The",BHS,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,95.8360290527344,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"School enrollment, secondary (% gross)",SE.SEC.ENRR,89.682502746582,93.1100234985352,92.1582794189453,90.2446136474609,89.3546295166016,84.9863433837891,85.7616729736328,..,..,..,..,..,..,..
"Bahamas, The",BHS,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,0.980809986591339,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,1.8,1.8,1.7,1.7,1.7,1.7,1.6,1.4,1.4,1.3,1.3,1.2,1.2,..
"Bahamas, The",BHS,Forest area (sq. km),AG.LND.FRST.K2,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,5098.6,..
"Bahamas, The",BHS,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,2132.7243287658,2101.44433543675,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.34379729039057,6.28358497973864,6.40130367691958,17.6487416369964,5.86021120344527,7.14716750581312,9.76398643580462,5.90593275827624,5.39792487319647,5.68436348567763,7.26075162346851,7.29166109736758,..,..
"Bahamas, The",BHS,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,11861900000,11834600000,12357600000,12755800000,13192800000,9699500000,11208600000
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.51685393258427,1.44673388864534,-2.32350723624928,-4.17580555581704,1.53838597180609,0.613384158434997,3.0868791768835,0.99680084631899,-0.857664318755752,3.05015734789234,1.8310077944388,1.89616370306027,-23.8226075898758,13.7197349437703
"Bahamas, The",BHS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.827937102951083,2.94732245374163,1.48846435741036,-1.0359904468729,-0.392294308970037,-0.8588156229238,3.26728794531385,5.08878285336813,0.632944228443662,1.32856460507182,1.36628397829921,1.50126243865081,-3.48689981036041,1.61695681245438
"Bahamas, The",BHS,"Agriculture, forestry, and fishing, value added (% of GDP)",NV.AGR.TOTL.ZS,1.17042464776611,1.09339124571261,1.04313129393882,0.9096409923502,1.09749043162674,1.09230471329484,1.07271116086003,0.813529029919322,0.880469132881551,0.776040655143393,0.681258721522758,0.539688314838397,0.832001649569565,0.489802473101012
"Bahamas, The",BHS,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,11.7337529813863,9.25945110064285,10.3895116853506,10.0100581448934,11.4998771761611,12.0451419747876,13.0339070006063,11.0277442905437,12.0325148293985,13.1279536479575,12.2164035183995,12.0778000121278,12.0294860559823,11.2922220437878
"Bahamas, The",BHS,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,38.3092773365463,40.0919541095878,39.4936348090443,34.190679986696,34.9532873206178,37.4352685331837,38.126953033907,37.0041898852629,33.2626366755108,32.0693338512333,35.8558459681086,35.6884057971014,25.2879014382185,27.4949592277358
"Bahamas, The",BHS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,49.2414369667314,47.9208614529201,47.935588067642,42.3303639766138,43.7223151105018,50.898420626685,46.1237815400401,36.4503157167064,37.1250401365488,39.6881271444293,39.8062058044184,36.231884057971,34.1687715861642,42.1328265795907
"Bahamas, The",BHS,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,33.5164375814502,30.5104187660218,29.4556336690101,28.053608710113,27.9860060064819,30.1833582411908,31.3418217433888,24.5820652677902,26.1191759755294,27.7400142422477,26.3934837485693,26.3742344309017,24.5187896283314,25.7793123137591
"Bahamas, The",BHS,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,12.5941527945118,12.5831156282432,13.5731331939958,13.1885120757847,12.8102398366245,14.4186586504079,14.1734447846649,14.5974129537427,16.8090987686952,16.752880985871,15.9907963436241,18.3908874537627,21.5148028970565,..
"Bahamas, The",BHS,Start-up procedures to register a business (number),IC.REG.PROC,..,7,7,7,7,7,7,8,8,7,7,7,..,..
"Bahamas, The",BHS,Market capitalization of listed domestic companies (% of GDP),CM.MKT.LCAP.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,76.42349856,110.8509762,104.180912,102.6338371,120.6892957,83.09462759,82.51188171,83.15606912,95.30865504,92.60913413,100.7960854,109.2494647,118.5014902,..
"Bahamas, The",BHS,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,..,..,..,3.27111839740394E-05,0.00179611894057693,0,0,0,2.10443665797755,7.80295315024325,1.96612463458756,..,..,..
"Bahamas, The",BHS,Merchandise trade (% of GDP),TG.VAL.TOTL.GD.ZS,33.6472497479653,35.3915960498534,39.4736842105263,32.5186636692593,32.617653351506,37.7341628229126,40.7630241126813,29.2954754297372,26.3042265898298,29.7792451608727,31.0368616629298,28.3639560972652,23.6197742151657,33.5545920097068
"Bahamas, The",BHS,Net barter terms of trade index (2000 = 100),TT.PRI.MRCH.XD.WD,97.17484386,94.84530465,94.00324393,78.97028467,82.33648585,85.25700939,85.2128968,80.37670746,80.79395574,80.57370623,81.08972028,79.23583984,77.61641801,..
"Bahamas, The",BHS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Total debt service (% of GNI),DT.TDS.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Bahamas, The",BHS,Net migration,SM.POP.NETM,..,14536,..,..,..,..,4999,..,..,4999,..,..,..,..
"Bahamas, The",BHS,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,100290000,94990000,65924820,63340000,88040000,119727000,139704000,178800140.7306,193848517.8571,262328167.4932,210701450.4281,206936185.690005,235468493.520002,..
"Bahamas, The",BHS,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,706380000,713350000,860156197.03,663960000,871970000,666621000,526171000,76075924.75,390400036.41,304587573.117333,491404689.229667,482229306.391,434599799.803594,..
"Bahamas, The",BHS,Net ODA received per capita (current US$),DT.ODA.ODAT.PC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Population, total",SP.POP.TOTL,277475,278701,279946,281107,282131,282987,283698,285327,285798,286229,286640,287021,287371,287708
Barbados,BRB,Population growth (annual %),SP.POP.GROW,0.417122463967468,0.440868353097147,0.445720485804769,0.413865234541617,0.363612230788636,0.302945811200443,0.250933189719929,0.176093438142998,0.164937660504219,0.150692216122692,0.143488326481972,0.132831081778268,0.121868007673422,0.117201302282177
Barbados,BRB,Surface area (sq. km),AG.SRF.TOTL.K2,430,430,430,430,430,430,430,430,430,430,430,..,..,..
Barbados,BRB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,3950002530.54774,4326205590.93185,4525011673.21755,4424126601.75712,4384137980.42079,4257535938.50938,4461223540.38432,4495407790.3,4556341581.79927,4604648115.13697,4759806679.85781,4915707228.4865,4525558978.4957,4809758442.36746
Barbados,BRB,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,14240,15520,16160,15740,15540,15040,15730,15760,15940,16090,16610,17130,15750,16720
Barbados,BRB,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4208937458.62589,4509332182.86186,4571177054.49091,4410370372.44369,4439030153.57469,4316787386.9583,4181104153.65838,4234834108.73172,4352678562.88077,4319410929.03933,4358423264.14151,4403223696.11261,3978249598.2823,4179251016.64661
Barbados,BRB,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,15170,16180,16330,15690,15730,15250,14740,14840,15230,15090,15210,15340,13840,14530
Barbados,BRB,Income share held by lowest 20%,SI.DST.FRST.20,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.009,78.097,78.184,78.272,78.364,78.456,78.547,78.801,78.888,78.981,79.081,79.19,79.308,..
Barbados,BRB,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,1.775,1.757,1.735,1.711,1.687,1.665,1.645,1.614,1.613,1.615,1.619,1.623,1.628,..
Barbados,BRB,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,47.9672,47.33,46.4058,45.4816,44.5574,43.6332,42.709,37.2136,35.3818,33.55,31.1302,28.7104,26.2906,..
Barbados,BRB,"Contraceptive prevalence, any method (% of married women ages 15-49)",SP.DYN.CONU.ZS,..,..,..,..,..,..,59.2,..,..,..,..,..,..,..
Barbados,BRB,Births attended by skilled health staff (% of total),SH.STA.BRTC.ZS,100,100,100,..,..,100,98.9,99,99.1,..,..,..,..,..
Barbados,BRB,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,15.6,15.4,15.3,15.1,15,14.8,14.7,14,13.7,13.4,13,12.6,12.2,..
Barbados,BRB,"Prevalence of underweight, weight for age (% of children under 5)",SH.STA.MALN.ZS,..,..,..,..,..,..,3.5,..,..,..,..,..,..,..
Barbados,BRB,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,92,75,94,94,85,93,90,97,93,94,88,92,89,..
Barbados,BRB,"Primary completion rate, total (% of relevant age group)",SE.PRM.CMPT.ZS,93.9386215209961,92.2757873535156,94.6002578735352,95.7474899291992,95.6165771484375,98.1675415039063,..,..,..,..,88.7468719482422,90.0936737060547,96.0407562255859,..
Barbados,BRB,"School enrollment, secondary (% gross)",SE.SEC.ENRR,105.884437561035,105.394508361816,104.479843139648,103.227142333984,101.90779876709,103.635887145996,..,107.528121948242,106.509803771973,106.327453613281,103.703903198242,102.70719909668,104.022521972656,..
Barbados,BRB,"School enrollment, primary and secondary (gross), gender parity index (GPI)",SE.ENR.PRSC.FM.ZS,1.00021994113922,1.00935995578766,1.01191997528076,1.0108699798584,1.01068997383118,1.01800000667572,..,1.01370000839233,1.0222100019455,1.00207996368408,0.999639987945557,0.998679995536804,1.00007998943329,..
Barbados,BRB,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,Forest area (sq. km),AG.LND.FRST.K2,63,63,63,63,63,63,63,63,63,63,63,63,63,..
Barbados,BRB,"Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)",ER.GDP.FWTL.M3.KD,..,72.2988033323322,..,..,..,..,66.7683175516527,..,..,69.3546768048815,..,..,..,..
Barbados,BRB,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,1434.36345616722,1438.81794467906,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.29777467739519,5.31035058745211,6.35836901184432,16.4350225556784,5.49390160002368,6.21936693368692,7.47273468815106,4.45103330889299,4.51367735901941,4.1225730011561,4.32598384571846,4.35508203232516,..,..
Barbados,BRB,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,4217450802.54938,4674007452.49163,4784925079.03312,4465657314.64407,4529928302.16747,4657699461.45637,4610095997.77104,4724691212.50593,4832811755.56467,4981588899.82409,5097283213.13965,5304164323.2532,4689534961.75956,4900800000
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.11271310431567,2.07764806492554,0.640098499757485,-5.01774407833425,-2.36516472918919,-0.687779587431606,-0.43267855368164,2.47262034570983,2.53302395102908,0.456291513563656,-1.02713911569184,-0.610274655893093,-13.9813496635828,1.39999999999998
